CODIGO,DESCRICAO
02091011,"Carnes e miudezas, comestíveis.Toucinho sem partes magras, gorduras de porco e de aves, não fundidas nem extraídas de outro modo, frescos, refrigerados, congelados, salgados ou em salmoura, secos ou defumados (fumados).- De porco Toucinho Fresco, refrigerado ou congelado"
02091019,"Carnes e miudezas, comestíveis.Toucinho sem partes magras, gorduras de porco e de aves, não fundidas nem extraídas de outro modo, frescos, refrigerados, congelados, salgados ou em salmoura, secos ou defumados (fumados).- De porco Toucinho Outros"
0209102,"Carnes e miudezas, comestíveis.Toucinho sem partes magras, gorduras de porco e de aves, não fundidas nem extraídas de outro modo, frescos, refrigerados, congelados, salgados ou em salmoura, secos ou defumados (fumados).- De porco Gordura"
02091021,"Carnes e miudezas, comestíveis.Toucinho sem partes magras, gorduras de porco e de aves, não fundidas nem extraídas de outro modo, frescos, refrigerados, congelados, salgados ou em salmoura, secos ou defumados (fumados).- De porco Gordura Fresca, refrigerada ou congelada"
02091029,"Carnes e miudezas, comestíveis.Toucinho sem partes magras, gorduras de porco e de aves, não fundidas nem extraídas de outro modo, frescos, refrigerados, congelados, salgados ou em salmoura, secos ou defumados (fumados).- De porco Gordura Outras"
02099000,"Carnes e miudezas, comestíveis.Toucinho sem partes magras, gorduras de porco e de aves, não fundidas nem extraídas de outro modo, frescos, refrigerados, congelados, salgados ou em salmoura, secos ou defumados (fumados).- Outros"
0210,"Carnes e miudezas, comestíveis.Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas (fumadas); farinhas e pós, comestíveis, de carnes ou de miudezas."
02101,"Carnes e miudezas, comestíveis.Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas (fumadas); farinhas e pós, comestíveis, de carnes ou de miudezas.- Carnes da espécie suína:"
02101100,"Carnes e miudezas, comestíveis.Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas (fumadas); farinhas e pós, comestíveis, de carnes ou de miudezas.- Carnes da espécie suína:-- Pernas, pás e respectivos pedaços, não desossados"
02101200,"Carnes e miudezas, comestíveis.Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas (fumadas); farinhas e pós, comestíveis, de carnes ou de miudezas.- Carnes da espécie suína:-- Toucinhos entremeados (Barrigas (entremeadas)*) e seus pedaços"
02101900,"Carnes e miudezas, comestíveis.Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas (fumadas); farinhas e pós, comestíveis, de carnes ou de miudezas.- Carnes da espécie suína:-- Outras"
02102000,"Carnes e miudezas, comestíveis.Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas (fumadas); farinhas e pós, comestíveis, de carnes ou de miudezas.- Carnes da espécie bovina"
02109,"Carnes e miudezas, comestíveis.Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas (fumadas); farinhas e pós, comestíveis, de carnes ou de miudezas.- Outras, incluindo as farinhas e pós, comestíveis, de carnes ou de miudezas:"
02109100,"Carnes e miudezas, comestíveis.Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas (fumadas); farinhas e pós, comestíveis, de carnes ou de miudezas.- Outras, incluindo as farinhas e pós, comestíveis, de carnes ou de miudezas:-- De primatas"
02109200,"Carnes e miudezas, comestíveis.Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas (fumadas); farinhas e pós, comestíveis, de carnes ou de miudezas.- Outras, incluindo as farinhas e pós, comestíveis, de carnes ou de miudezas:-- De baleias, golfinhos e botos (mamíferos da ordem Cetacea); de peixes-boi (manatins) e dugongos (mamíferos da ordem Sirenia); de otárias e focas, leões-marinhos e morsas (mamíferos da subordem Pinnipedia)"
02109300,"Carnes e miudezas, comestíveis.Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas (fumadas); farinhas e pós, comestíveis, de carnes ou de miudezas.- Outras, incluindo as farinhas e pós, comestíveis, de carnes ou de miudezas:-- De répteis (incluindo as serpentes e as tartarugas marinhas)"
021099,"Carnes e miudezas, comestíveis.Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas (fumadas); farinhas e pós, comestíveis, de carnes ou de miudezas.- Outras, incluindo as farinhas e pós, comestíveis, de carnes ou de miudezas:-- Outras"
0210991,"Carnes e miudezas, comestíveis.Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas (fumadas); farinhas e pós, comestíveis, de carnes ou de miudezas.- Outras, incluindo as farinhas e pós, comestíveis, de carnes ou de miudezas:-- Outras Carnes de aves da posição 01.05"
02109911,"Carnes e miudezas, comestíveis.Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas (fumadas); farinhas e pós, comestíveis, de carnes ou de miudezas.- Outras, incluindo as farinhas e pós, comestíveis, de carnes ou de miudezas:-- Outras Carnes de aves da posição 01.05 De galos e de galinhas"
02109919,"Carnes e miudezas, comestíveis.Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas (fumadas); farinhas e pós, comestíveis, de carnes ou de miudezas.- Outras, incluindo as farinhas e pós, comestíveis, de carnes ou de miudezas:-- Outras Carnes de aves da posição 01.05 Outras"
02109920,"Carnes e miudezas, comestíveis.Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas (fumadas); farinhas e pós, comestíveis, de carnes ou de miudezas.- Outras, incluindo as farinhas e pós, comestíveis, de carnes ou de miudezas:-- Outras Carnes da espécie ovina"
02109930,"Carnes e miudezas, comestíveis.Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas (fumadas); farinhas e pós, comestíveis, de carnes ou de miudezas.- Outras, incluindo as farinhas e pós, comestíveis, de carnes ou de miudezas:-- Outras Carnes da espécie cavalar"
02109940,"Carnes e miudezas, comestíveis.Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas (fumadas); farinhas e pós, comestíveis, de carnes ou de miudezas.- Outras, incluindo as farinhas e pós, comestíveis, de carnes ou de miudezas:-- Outras Miudezas comestíveis"
02109990,"Carnes e miudezas, comestíveis.Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas (fumadas); farinhas e pós, comestíveis, de carnes ou de miudezas.- Outras, incluindo as farinhas e pós, comestíveis, de carnes ou de miudezas:-- Outras Outras"
03,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos."
0301,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos."
03011,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Peixes ornamentais:"
030111,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Peixes ornamentais:-- De água doce"
03011110,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Peixes ornamentais:-- De água doce Aruanã (Osteoglossum bicirrhosum)"
03011190,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Peixes ornamentais:-- De água doce Outros"
03011900,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Peixes ornamentais:-- Outros"
03019,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:"
030191,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache e Oncorhynchus chrysogaster)"
03019110,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache e Oncorhynchus chrysogaster) Para reprodução"
03019190,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache e Oncorhynchus chrysogaster) Outras"
030192,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Enguias (Anguilla spp.)"
03019210,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Enguias (Anguilla spp.) Para reprodução"
03019290,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Enguias (Anguilla spp.) Outras"
030193,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)"
03019310,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.) Para reprodução"
03019390,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.) Outras"
030194,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Atuns-azuis (atuns) (Thunnus thynnus, Thunnus orientalis)"
03019410,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Atuns-azuis (atuns) (Thunnus thynnus, Thunnus orientalis) Para reprodução"
03019490,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Atuns-azuis (atuns) (Thunnus thynnus, Thunnus orientalis) Outras"
030195,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Atum-azul do sul (atum) (Thunnus maccoyii)"
03019510,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Atum-azul do sul (atum) (Thunnus maccoyii) Para reprodução"
03019590,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Atum-azul do sul (atum) (Thunnus maccoyii) Outros"
030199,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Outros"
0301991,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Outros Para reprodução"
03019911,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Outros Para reprodução Tilápias (Tilapia spp., Oreochromis spp., Sarotherodon spp., Danakilia spp.; seus híbridos)"
03019912,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Outros Para reprodução Esturjões (Acipenser baerii, Acipenser gueldenstaedtii, Acipenser persicus, Acipenser stellatus)"
03019919,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Outros Para reprodução Outros"
0301999,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Outros Outros"
03019991,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Outros Outros Tilápias (Tilapia spp., Oreochromis spp., Sarotherodon spp., Danakilia spp.; seus híbridos)"
03019992,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Outros Outros Esturjões (Acipenser baerii, Acipenser gueldenstaedtii, Acipenser persicus, Acipenser stellatus)"
03019999,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes vivos.- Outros peixes vivos:-- Outros Outros Outros"
0302,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes frescos ou refrigerados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04."
03021,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes frescos ou refrigerados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04.- Salmonídeos, exceto subprodutos comestíveis de peixes das subposições 0302.91 a 0302.99:"
03021100,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes frescos ou refrigerados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04.- Salmonídeos, exceto subprodutos comestíveis de peixes das subposições 0302.91 a 0302.99:-- Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache e Oncorhynchus chrysogaster)"
03021300,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes frescos ou refrigerados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04.- Salmonídeos, exceto subprodutos comestíveis de peixes das subposições 0302.91 a 0302.99:-- Salmões-do-pacífico (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou e Oncorhynchus rhodurus)"
03021400,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes frescos ou refrigerados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04.- Salmonídeos, exceto subprodutos comestíveis de peixes das subposições 0302.91 a 0302.99:-- Salmão-do-atlântico (Salmo salar) e salmão-do-danúbio (Hucho hucho)"
03021900,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes frescos ou refrigerados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04.- Salmonídeos, exceto subprodutos comestíveis de peixes das subposições 0302.91 a 0302.99:-- Outros"
03022,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes frescos ou refrigerados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04.- Peixes chatos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae e Citharidae), exceto subprodutos comestíveis de peixes das subposições 0302.91 a 0302.99:"
03022100,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes frescos ou refrigerados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04.- Peixes chatos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae e Citharidae), exceto subprodutos comestíveis de peixes das subposições 0302.91 a 0302.99:-- Linguados-gigantes (Alabotes*) (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis)"
03022200,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes frescos ou refrigerados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04.- Peixes chatos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae e Citharidae), exceto subprodutos comestíveis de peixes das subposições 0302.91 a 0302.99:-- Solha (Pleuronectes platessa)"
03022300,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes frescos ou refrigerados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04.- Peixes chatos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae e Citharidae), exceto subprodutos comestíveis de peixes das subposições 0302.91 a 0302.99:-- Linguados (Solea spp.)"
03022400,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes frescos ou refrigerados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04.- Peixes chatos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae e Citharidae), exceto subprodutos comestíveis de peixes das subposições 0302.91 a 0302.99:-- Pregado (Psetta maxima)"
03022900,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes frescos ou refrigerados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04.- Peixes chatos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae e Citharidae), exceto subprodutos comestíveis de peixes das subposições 0302.91 a 0302.99:-- Outros"
03023,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos.Peixes frescos ou refrigerados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04.- Atuns (do gênero Thunnus), bonito-listrado (gaiado*) (Katsuwonus pelamis), exceto subprodutos comestíveis de peixes das subposições 0302.91 a 0302.99:"
